Date,Open,High,Low,Close,Adj Close,Volume
2023-09-27,1769.750000,1771.300049,1750.050049,1765.250000,1765.250000,20328
2023-09-28,1765.250000,1771.300049,1729.000000,1732.449951,1732.449951,284170
2023-09-29,1746.949951,1746.949951,1732.849976,1735.699951,1735.699951,57618
2023-10-03,1734.949951,1734.949951,1716.000000,1726.050049,1726.050049,70773
2023-10-04,1719.949951,1727.599976,1709.150024,1722.949951,1722.949951,26648
2023-10-05,1730.000000,1746.500000,1721.599976,1734.099976,1734.099976,41834
2023-10-06,1749.949951,1749.949951,1731.000000,1743.900024,1743.900024,238662
2023-10-09,1710.050049,1733.949951,1710.050049,1719.349976,1719.349976,50577
2023-10-10,1729.849976,1768.000000,1722.000000,1756.400024,1756.400024,72230
2023-10-11,1756.099976,1780.000000,1756.099976,1771.099976,1771.099976,76748
2023-10-12,1773.050049,1776.000000,1761.150024,1763.849976,1763.849976,24157
2023-10-13,1760.000000,1769.800049,1753.000000,1763.900024,1763.900024,390615
2023-10-16,1767.949951,1767.949951,1747.000000,1750.199951,1750.199951,68607
2023-10-17,1752.000000,1774.000000,1750.449951,1771.500000,1771.500000,41094
2023-10-18,1774.949951,1774.949951,1746.000000,1753.900024,1753.900024,21616
2023-10-19,1745.800049,1751.699951,1735.300049,1738.250000,1738.250000,35803
2023-10-20,1737.949951,1774.050049,1733.000000,1769.550049,1769.550049,1198420
2023-10-23,1772.000000,1772.000000,1722.500000,1739.949951,1739.949951,60752
2023-10-25,1753.949951,1761.650024,1722.750000,1729.099976,1729.099976,34045
2023-10-26,1722.650024,1726.550049,1690.000000,1694.550049,1694.550049,141746
2023-10-27,1715.099976,1715.099976,1688.199951,1702.500000,1702.500000,328762
2023-10-30,1703.800049,1721.050049,1689.000000,1717.400024,1717.400024,49746
2023-10-31,1725.050049,1747.300049,1717.500000,1739.150024,1739.150024,25612
2023-11-01,1739.599976,1739.599976,1718.000000,1723.699951,1723.699951,20831
